station_id,Aluminium,Ammonium,Boron,Chloride,Coli-like-bacteria-Colilert,Coli-like-bacteria,Colony-count-at-22-C,Color-Pt-Co-unit,Color-Pt/Co-scale,Electrical-conductivity,Enterococci,Escherichia-coli-Colilert,Escherichia-coli,Fluoride,Iron,Manganese,Nitrate,Nitrite,Odour-dilution-level,Oxidability,Smell-ball-units,Sodium,Sulphate,Taste-ball-units,Taste-dilution-degree,Turbidity-NTU,pH ,compliance
495,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,39.82432432432432,2.4,3.4260752688172045,411.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,21.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,0.2,7.7,0
1417,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,14.0,4.233898305084746,3.0,368.0,0.0,0.0,0.062111801242236,0.7082352941176469,29.0,5.0,2.6025,0.0113448275862068,2.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,2.0,1.0,7.8,0
169,5.0,0.29,0.277,16.0,20.7088,0.0,11.0,6.4,3.4260752688172045,536.0,0.0,0.4129032258064516,0.0,1.09,55.0,20.0,1.0,0.005,1.6276276276276276,0.93,0.0,23.0,13.0,0.0,1.5967213114754095,0.3,8.1,0
1526,16.932116504854367,0.16,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,39.82432432432432,5.0,3.4260752688172045,514.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,42.0,61.266284584980255,0.67,0.039,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,1.4040811455847253,7.68,0
1938,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,5.0,4.233898305084746,0.0,293.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.1,7.6,0
286,10.0,0.05,0.3,50.0,20.7088,0.0,39.82432432432432,4.233898305084746,0.0,284.0,0.4293478260869565,0.4129032258064516,0.0,1.2,20.0,10.0,1.0,0.002,1.0,0.7,0.4105263157894737,37.0,8.8,0.4148936170212766,1.0,1.0,7.1,0
990,5.0,0.05,0.311,50.0,0.0,1.3819875776397517,29.0,4.233898305084746,2.0,503.0,0.0,0.0,0.062111801242236,0.62,28.0,5.0,0.48,0.01,2.0,1.2,0.4105263157894737,48.4,7.0,0.4148936170212766,2.0,4.6,7.7,0
823,4.0,0.2,0.211,22.0,0.0,1.3819875776397517,21.0,4.233898305084746,3.0,556.0,0.0,0.0,0.062111801242236,0.71,98.0,24.0,0.76,0.01,2.0,1.3,0.4105263157894737,22.9,13.0,0.4148936170212766,2.0,1.0,7.4,0
866,4.0,0.05,0.075,16.0,0.0,1.3819875776397517,24.0,4.233898305084746,4.0,559.0,0.0,0.0,0.062111801242236,0.44,21.0,2.0,0.56,0.01,4.0,1.7,0.4105263157894737,10.7,5.0,0.4148936170212766,4.0,3.3,7.3,0
1318,16.932116504854367,0.05,0.371,68.04684684684685,20.7088,0.0,76.0,4.233898305084746,5.0,767.0,0.4293478260869565,0.4129032258064516,0.0,1.91,40.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,1.0,49.16819444444443,17.731818181818184,1.0,1.5967213114754095,0.5,7.6,1
1441,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,80.0,4.233898305084746,3.0,573.0,0.4293478260869565,0.4129032258064516,0.0,0.57,120.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,1.0,49.16819444444443,17.731818181818184,1.0,1.5967213114754095,0.5,7.83,0
774,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,10.0,4.233898305084746,0.0,316.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,20.0,10.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.7,0
824,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,0.0,4.233898305084746,2.0,561.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,25.0,10.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.5,0
831,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,4.0,4.233898305084746,2.0,804.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,14.0,5.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.5,0
1008,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,4.0,4.233898305084746,2.0,570.0,0.4293478260869565,0.4129032258064516,0.062111801242236,0.7082352941176469,18.0,5.0,2.6025,0.0113448275862068,2.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,2.0,1.0,7.6,0
615,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,5.0,565.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,10.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.5967213114754095,0.5,7.8,0
1091,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,3.0,1.3819875776397517,300.0,4.233898305084746,2.0,648.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,2.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,2.0,1.0,7.9,1
548,16.932116504854367,0.03,0.3218189655172416,68.04684684684685,20.7088,0.0,23.0,5.0,3.4260752688172045,457.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,60.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,0.3,7.5,0
713,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,14.0,4.233898305084746,3.0,239.0,0.4293478260869565,0.4129032258064516,0.0,1.22,20.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,1.0,49.16819444444443,17.731818181818184,2.0,1.5967213114754095,0.5,8.3,0
1017,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,37.0,4.233898305084746,6.0,710.0,0.0,0.4129032258064516,0.0,0.7082352941176469,185.0,36.0,2.6025,0.0113448275862068,1.0,1.6,0.4105263157894737,4.7,40.0,0.4148936170212766,1.0,1.8,7.3,0
513,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,0.0,382.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,20.0,10.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.5,0
491,16.932116504854367,0.21,0.3218189655172416,68.04684684684685,20.7088,0.0,39.82432432432432,4.233898305084746,13.3,448.0,0.0,0.4129032258064516,0.0,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,2.8,0.4148936170212766,1.0,0.7,7.47,0
1277,5.0,0.17,0.3218189655172416,27.0,0.0,1.3819875776397517,27.0,4.233898305084746,6.0,647.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,185.0,26.5,0.45,0.0113448275862068,2.0,1.7,0.4105263157894737,31.5,16.0,0.4148936170212766,2.0,2.4,7.6,0
1028,16.932116504854367,0.29,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,24.0,4.233898305084746,2.0,320.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,42.0,9.0,2.6025,0.0113448275862068,2.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,2.0,1.3,7.8,0
542,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,44.0,5.0,3.4260752688172045,1062.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,10.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,0.3,6.5,0
1027,16.932116504854367,0.73,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,300.0,4.233898305084746,11.0,1683.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,43.0,47.0,2.6025,0.0113448275862068,4.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,4.0,1.0,7.7,1
2311,16.932116504854367,0.22,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,4.0,4.233898305084746,2.0,457.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,150.0,23.0,2.6025,0.0113448275862068,2.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,2.0,1.6,7.6,0
297,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,0.0,498.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,20.0,10.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.3,0
1117,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,0.0,4.233898305084746,4.0,716.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.5,0
1409,16.932116504854367,0.08,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,4.0,0.0,3.4260752688172045,448.0,0.0,0.0,0.062111801242236,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,0.64,7.8,0
355,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,4.0,4.233898305084746,0.0,379.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,20.0,61.266284584980255,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.3,0
805,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,4.0,4.233898305084746,13.0,570.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,2000.0,61.266284584980255,2.6025,0.0113448275862068,4.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,4.0,10.0,7.7,1
527,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,0.0,491.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,428.0,61.266284584980255,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.4,7.5,1
1074,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,39.82432432432432,5.0,3.4260752688172045,338.0,0.0,0.4129032258064516,0.0,0.7082352941176469,43.0,0.5,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,1.4040811455847253,7.98,0
562,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,5.0,3.4260752688172045,152.8,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,30.0,0.0,1.5967213114754095,1.3,6.5,0
629,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,0.0,372.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,115.0,541.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.6,1
444,16.932116504854367,0.05,0.3218189655172416,23.0,0.0,100.0,300.0,4.233898305084746,5.0,758.0,0.0,0.0,0.0,0.24,460.0,11.0,19.3,0.01,4.0,0.96,0.4105263157894737,12.3,34.0,0.4148936170212766,4.0,2.0,7.6,1
399,10.0,0.05,0.2,3.2,20.7088,0.0,16.0,4.233898305084746,0.0,387.0,0.0,0.4129032258064516,0.0,0.6,20.0,6.0,1.0,0.002,1.0,1.1,0.4105263157894737,30.0,8.8,0.4148936170212766,1.0,1.0,7.7,0
590,16.932116504854367,0.14,0.3218189655172416,68.04684684684685,20.7088,0.0,39.82432432432432,1.5,3.4260752688172045,421.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,122.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,0.2,7.7,0
1099,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,300.0,4.233898305084746,11.0,579.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,2.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,2.0,1.0,7.6,0
658,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,1.0,4.233898305084746,3.0,646.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,73.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,1.0,49.16819444444443,17.731818181818184,1.0,1.5967213114754095,0.6,7.47,0
2078,5.0,0.21,3.7,62.0,4.1,1.3819875776397517,24.0,4.233898305084746,4.0,495.0,0.0,0.0,0.062111801242236,1.0,200.0,35.0,0.45,0.01,16.0,0.8,0.4105263157894737,48.1,6.0,0.4148936170212766,16.0,4.9,8.0,1
521,10.0,0.05,0.1,1.4,20.7088,0.0,7.0,4.233898305084746,0.0,355.0,0.0,0.4129032258064516,0.0,0.1,54.0,23.0,1.0,0.002,1.0,1.0,0.4105263157894737,2.7,3.8,0.4148936170212766,1.0,1.0,7.5,0
430,40.0,0.113,0.269,196.0,20.7088,0.0,0.0,4.233898305084746,10.8,982.0,0.0,0.4129032258064516,0.0,0.49,155.0,4.7,0.44,0.004,1.0,1.2,1.0,171.8,5.0,1.0,1.0,1.11,8.2,0
826,16.932116504854367,0.31,0.3218189655172416,218.0,0.0,1.3819875776397517,0.0,4.233898305084746,3.0,975.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,36.0,5.0,2.6025,0.0113448275862068,4.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,4.0,1.0,8.2,0
1313,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,34.0,4.233898305084746,4.1,716.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,83.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.5967213114754095,1.0,7.03,0
877,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,0.0,4.233898305084746,3.4260752688172045,553.7009302325581,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.5967213114754095,1.4040811455847253,7.58685185185185,0
881,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,5.0,4.233898305084746,3.4260752688172045,553.7009302325581,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.5967213114754095,1.4040811455847253,7.58685185185185,0
1450,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,39.82432432432432,4.233898305084746,3.4260752688172045,553.7009302325581,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.5967213114754095,1.4040811455847253,7.58685185185185,0
509,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,0.0,451.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,27.0,10.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.3,0
1602,16.932116504854367,0.14,0.3218189655172416,26.0,20.7088,0.0,300.0,4.233898305084746,12.0,553.0,0.0,0.4129032258064516,0.0,0.7082352941176469,1270.0,23.0,2.6025,0.0113448275862068,8.0,0.88,0.4105263157894737,47.3,3.0,0.4148936170212766,1.5967213114754095,7.0,7.7,1
1141,5.0,0.11,0.717,68.04684684684685,20.7088,0.0,39.82432432432432,4.233898305084746,8.3,448.0,0.0,0.4129032258064516,0.0,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.0,0.42,0.4105263157894737,49.16819444444443,2.8,0.4148936170212766,1.0,1.93,8.02,0
979,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,7.0,4.233898305084746,6.0,543.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,530.0,61.266284584980255,2.6025,0.0113448275862068,2.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,2.0,1.0,7.2,1
605,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,0.0,326.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,20.0,87.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.4,1
1465,16.932116504854367,0.24,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,8.1,878.0,0.0,0.4129032258064516,0.0,0.7082352941176469,889.0,61.266284584980255,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,2.0,7.87,1
426,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,2.0,2.1,3.4260752688172045,593.0,0.4293478260869565,0.4129032258064516,0.0,0.05,23.0,61.266284584980255,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,0.2,7.5,0
474,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,20.7088,0.0,1.0,1.7,3.4260752688172045,561.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,22.0,20.0,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,0.2,7.6,0
751,4.0,0.08,0.257,361.0,20.7088,0.0,8.0,4.233898305084746,21.4,1394.0,0.0,0.4129032258064516,0.0,0.82,219.0,33.0,1.0,0.009,1.0,1.02,0.4105263157894737,178.9,4.8,0.4148936170212766,1.0,1.46,7.98,1
380,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,0.0,572.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,20.0,61.266284584980255,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.4,0
277,10.0,0.05,0.1,24.0,20.7088,0.0,7.0,4.233898305084746,0.0,636.0,0.0,0.4129032258064516,0.0,0.3,25.0,10.0,2.0,0.002,1.0,1.3,0.4105263157894737,13.0,60.0,0.4148936170212766,1.0,1.3,7.6,0
934,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,39.82432432432432,5.0,3.4260752688172045,339.0,0.0,0.4129032258064516,0.0,0.7082352941176469,52.0,0.5,2.6025,0.0113448275862068,1.6276276276276276,1.4496478873239438,0.0,49.16819444444443,17.731818181818184,0.0,1.5967213114754095,1.4040811455847253,8.05,0
360,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,4.0,4.233898305084746,0.0,462.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,136.87798387096777,61.266284584980255,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.5,0
436,16.932116504854367,0.05,0.3218189655172416,68.04684684684685,20.7088,0.0,0.0,4.233898305084746,0.0,308.0,0.4293478260869565,0.4129032258064516,0.0,0.7082352941176469,20.0,26.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.0,7.4,0
367,10.0,0.05,0.3,6.3,20.7088,0.0,4.0,4.233898305084746,0.0,295.0,0.0,0.4129032258064516,0.0,1.3,20.0,10.0,1.0,0.002,1.0,1.1,0.4105263157894737,24.0,5.6,0.4148936170212766,1.0,1.0,7.6,0
349,10.0,0.05,0.4,1.4,20.7088,0.0,0.0,4.233898305084746,0.0,90.6,0.0,0.4129032258064516,0.0,0.2,20.0,10.0,1.0,0.005,1.0,0.7,0.4105263157894737,5.3,1.3,0.4148936170212766,1.0,1.0,7.5,0
1319,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,10.0,4.233898305084746,4.0,413.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,120.0,12.0,2.6025,0.0113448275862068,1.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,1.0,1.3,7.8,0
1485,10.0,0.05,0.1,7.3,20.7088,0.0,60.0,4.233898305084746,0.0,512.0,0.0,0.4129032258064516,0.0,0.1,20.0,10.0,9.8,0.002,1.0,1.0,0.4105263157894737,5.0,15.0,0.4148936170212766,1.0,1.0,7.6,0
1297,16.932116504854367,0.1397524429967422,0.3218189655172416,68.04684684684685,0.0,1.3819875776397517,41.0,4.233898305084746,2.0,634.0,0.4293478260869565,0.0,0.062111801242236,0.7082352941176469,20.0,20.0,2.6025,0.0113448275862068,2.0,1.4496478873239438,0.4105263157894737,49.16819444444443,17.731818181818184,0.4148936170212766,2.0,1.0,7.5,0
