station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
495.0,42.199,21.142,0.05,0.05,0.43411000000000016,4.279789999999997,9.473999999999995,8.071,6.786999999999999,0.72,0.0,0.0,5.2,0.0,2.4,2.6,3.267,3.0570000000000017,411.0,414.0,0.0,0.0,0.0,0.02,0.0,0.0,0.9314000000000001,0.9990000000000004,21.0,20.0,19.456699999999998,20.261999999999997,9.69049999999999,0.9935900000000008,0.007860000000000006,0.011269999999999994,1.0,1.76,1.2086999999999999,1.259,0.0,0.0,19.5452,26.475,10.791999999999998,12.705000000000002,0.0,0.0,1.0,1.9,0.2,0.2,7.7,7.6,0.0,0.0,0.0
1417.0,5.226,5.0,0.05289999999999989,0.053029999999999904,0.4756699999999999,0.5031999999999998,59.095,58.583999999999996,0.0,0.0,0.0,0.0,14.0,37.0,5.0280000000000005,4.936,3.0,3.0,368.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548999999999998,0.6912000000000006,29.0,50.0,5.0,13.0,0.5642000000000007,0.5825000000000005,0.010020000000000006,0.009940000000000008,2.0,2.0,0.9836999999999999,1.0777000000000005,0.99,1.0,43.400999999999996,40.05199999999998,6.282999999999999,6.227999999999998,0.89,1.03,2.0,2.0,1.0,1.0,7.8,8.1,0.0,0.0,0.0
169.0,5.0,5.0,0.29,0.23,0.277,7.7,16.0,10.0,16.744000000000007,2.2,0.0,0.0,11.0,12.0,6.4,5.2,6.107,5.867999999999999,536.0,550.0,0.0,0.0,0.0,0.02,0.0,0.0,1.09,1.09,55.0,45.0,20.0,20.0,1.0,0.65,0.005,0.005,1.0,1.88,0.93,0.96,0.0,0.0,23.0,26.0,13.0,13.0,0.0,0.0,1.0,1.99,0.3,0.4,8.1,8.2,0.0,1.0,0.0
1526.0,10.478000000000003,8.24,0.16,0.06,0.06309,0.06898599999999998,13.466000000000003,13.5,0.0,0.98,0.04,0.0,26.89,102.21,5.0,5.0,5.636,9.454999999999998,514.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33560000000000023,0.61,42.0,228.0,18.566700000000004,9.5,0.67,3.56,0.039,0.068,2.04,2.0,1.2313000000000005,0.57,0.0,0.0,9.349200000000003,10.0,38.815,42.7,0.0,0.0,2.12,2.0,0.9379000000000005,1.4890000000000003,7.68,7.88,0.0,1.0,0.0
1938.0,7.154000000000001,6.124,0.05,0.11040000000000004,0.13871999999999982,0.10977799999999992,2.6280000000000014,4.509,2.8369999999999997,1.72,0.0,0.0,5.0,0.0,7.047,4.950999999999997,0.0,0.0,293.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26820000000000005,0.33940000000000003,63.36,136.0,11.42,14.831,1.3784,1.1376000000000002,0.002450000000000002,0.0033000000000000026,1.0,1.0,1.1164999999999996,1.3710000000000002,0.97,0.85,12.47,7.197999999999997,5.129000000000001,5.551,0.92,1.04,1.0,1.0,1.1,1.0,7.6,7.5,0.0,0.0,0.0
286.0,10.0,17.948999999999998,0.05,0.0501999999999999,0.3,0.3268700000000001,50.0,51.059,0.69,5.358,0.0,0.0,10.43,44.6,7.261999999999996,3.4549999999999996,0.0,0.0,284.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.1,20.0,67.33800000000001,10.0,19.909,1.0,1.1426,0.002,0.006310000000000005,1.0,1.0,0.7,1.2936999999999994,0.53,0.94,37.0,49.00899999999999,8.8,11.558000000000003,0.88,1.01,1.0,1.0,1.0,1.0,7.1,7.5,0.0,0.0,0.0
990.0,5.0,5.0,0.05,0.0650699999999999,0.311,0.274,50.0,46.0,0.0,0.0,0.0,0.18,29.0,8.0,5.186,4.960999999999999,2.0,2.0,503.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.7,28.0,125.0,5.0,5.0,0.48,0.52,0.01,0.01,2.0,2.0,1.2,0.96,0.83,0.96,48.4,43.1,7.0,5.0,0.95,1.02,2.0,2.0,4.6,1.0,7.7,7.9,0.0,0.0,0.0
823.0,4.0,5.0,0.2,0.13,0.211,0.25,22.0,16.0,0.0,1.0,0.0,0.0,21.0,17.0,5.23,4.789999999999999,3.0,3.0,556.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,98.0,95.0,24.0,53.7,0.76,0.59,0.01,0.01,2.0,4.0,1.3,1.2,0.17,0.6,22.9,23.1,13.0,15.0,0.14,0.83,2.0,4.0,1.0,1.1,7.4,7.8,0.0,1.0,0.0
866.0,4.0,4.900376,0.05,0.08483999999999994,0.075,0.09365899999999995,16.0,16.560000000000002,0.0,0.0,0.74,0.09,24.0,0.0,5.363,5.219000000000001,4.0,4.0,559.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.49920000000000025,21.0,23.0,2.0,8.721000000000002,0.56,1.1856000000000007,0.01,0.013280000000000005,4.0,1.0,1.7,2.4652999999999996,0.14,0.55,10.7,17.796000000000006,5.0,5.397,0.16,0.86,4.0,1.0,3.3,1.0,7.3,7.4,0.0,0.0,0.0
1318.0,11.536000000000003,16.65,0.05,0.05535999999999995,0.371,0.294,17.987000000000002,15.887000000000002,6.984,18.748000000000005,0.0,0.0,76.0,6.0,6.323999999999996,3.6959999999999997,5.0,7.0,767.0,464.0,0.0,0.0,0.0,1.26,0.0,0.0,1.91,1.16,40.0,54.0,44.744,56.037000000000006,0.6159000000000006,1.096600000000001,0.009550000000000005,0.0037200000000000024,2.01,2.01,0.8941999999999999,1.3922000000000003,1.0,1.0,21.539000000000005,34.37299999999999,23.759000000000004,26.605999999999998,1.0,1.0,1.98,1.99,0.5,0.5,7.6,7.24,1.0,0.0,0.0
1441.0,5.315,4.83402,0.2613999999999999,0.17150000000000007,0.3088199999999997,0.2550600000000001,20.61,18.804000000000002,6.989000000000001,0.01,0.0,0.0,80.0,24.0,5.351999999999999,4.762,3.0,3.0,573.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.7212000000000002,120.0,30.0,22.2637,39.30800000000001,0.6011000000000002,0.5474000000000003,0.005410000000000003,0.003960000000000003,3.31,2.01,1.0322000000000002,1.3379999999999999,1.0,2.0,33.22000000000001,33.19199999999998,17.601000000000003,18.786000000000005,1.0,1.0,8.48,1.99,0.5,0.5,7.83,7.73,0.0,0.0,0.0
774.0,7.048000000000002,6.124,0.04999999999999989,0.04999999999999989,0.13032999999999978,0.1101829999999999,3.3040000000000003,4.227,2.541,1.32,0.0,0.0,10.0,6.0,6.72,4.750999999999999,0.0,0.0,316.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395000000000004,0.7085000000000005,20.0,20.0,10.0,10.0,1.1199,0.9962000000000001,0.0021300000000000017,0.0033500000000000023,1.0,1.0,1.0876999999999997,1.1314999999999997,0.17,0.6,26.886999999999997,37.20699999999999,8.971999999999998,12.186000000000002,0.16,0.82,1.0,1.0,1.0,1.0,7.7,7.5,0.0,0.0,0.0
824.0,4.782,5.0,0.05,0.04999999999999989,0.6089200000000002,0.92038,18.477999999999998,15.276000000000002,0.0,3.0,0.0,0.0,0.0,10.0,6.258000000000001,4.676999999999999,2.0,2.0,561.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8861000000000001,0.8461000000000004,25.0,20.0,10.0,10.0,0.9708000000000006,0.8713000000000001,0.009950000000000007,0.009370000000000007,1.0,1.0,1.1870000000000003,1.1791,0.16,0.6,25.606000000000016,29.74099999999999,13.681999999999995,16.218000000000004,0.14,0.81,1.0,1.0,1.0,1.0,7.5,7.7,0.0,1.0,0.0
831.0,4.89,5.0,0.05,0.05186999999999998,0.23220999999999975,0.23193999999999995,63.07899999999999,59.17799999999999,0.0,0.0,0.0,0.0,4.0,0.0,5.122000000000001,4.859,2.0,2.0,804.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897999999999999,0.6338000000000003,14.0,20.0,5.0,5.0,0.9534000000000004,1.0785000000000005,0.009900000000000008,0.012010000000000005,1.0,1.0,1.211,1.3570999999999998,0.51,0.81,32.940000000000026,32.93899999999998,25.853000000000005,26.360999999999994,0.81,0.99,1.0,1.0,1.0,1.0,7.5,7.5,0.0,0.0,0.0
1008.0,4.75,5.0,0.04999999999999989,0.0506999999999999,0.48309000000000024,0.78739,18.416,19.355000000000004,0.0,1.0,0.0,0.0,4.0,14.0,5.219000000000001,4.899,2.0,2.0,570.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840999999999998,0.6758000000000005,18.0,76.0,5.0,15.0,0.6032000000000003,0.5378000000000002,0.009920000000000007,0.010010000000000008,2.0,2.0,1.1329000000000002,0.9925999999999994,0.17,0.6,29.43200000000003,32.96199999999998,16.408,17.374000000000002,0.14,0.81,2.0,2.0,1.0,1.0,7.6,8.0,0.0,1.0,0.0
615.0,9.680000000000005,20.0,0.054179999999999895,0.041,0.2505599999999999,0.26,18.853,15.0,7.752999999999999,0.0,0.0,0.0,0.0,0.0,4.967999999999999,3.830999999999999,5.0,6.1,565.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790999999999995,1.4,10.0,41.0,11.1494,4.8,0.9963000000000002,0.83,0.005690000000000004,0.003,1.0,2.0,1.0105,1.0,0.82,0.83,33.301000000000016,39.0,3.747,2.7,1.09,1.06,1.0,1.99,0.5,0.63,7.8,7.6,0.0,0.0,0.0
1091.0,11.591999999999999,22.755,0.10180000000000003,0.08,0.7673799999999998,1.0761,64.36399999999999,60.67099999999999,3.0,0.0,0.0,0.0,300.0,490.0,4.760000000000001,2.86,2.0,2.0,648.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825000000000003,0.6418,78.26209999999999,17.0,28.225,11.0,0.7173000000000005,0.61129,0.011070000000000009,0.02,2.0,16.0,0.8425999999999999,0.88,1.0,1.01,57.122000000000014,62.4,3.5340000000000007,3.0,1.02,1.08,2.0,16.0,1.0,2.0,7.9,8.1,1.0,0.0,1.0
548.0,12.411000000000003,9.915,0.03,0.03,0.49382000000000015,4.364849999999994,9.837999999999996,8.268000000000002,6.695999999999999,0.27,0.0,0.0,23.0,3.15,5.0,5.0,3.1489999999999996,3.2830000000000017,457.0,451.0,0.0,1.8,0.0,0.02,0.0,0.0,0.5989000000000003,0.7406000000000003,60.0,45.0,18.400999999999993,25.584999999999994,1.0712000000000002,0.9829000000000007,0.003320000000000002,0.0066200000000000035,1.0,1.89,1.2298000000000004,1.2748999999999997,0.0,0.0,20.33,21.234,15.336999999999996,17.119,0.0,0.0,1.0,2.0,0.3,0.3,7.5,7.4,0.0,0.0,0.0
713.0,23.789000000000005,26.725,0.2115000000000001,0.5957900000000003,1.0077000000000005,0.76992,25.918999999999997,23.412000000000003,4.689,6.8839999999999995,0.0,0.0,14.0,19.0,6.5989999999999975,2.3720000000000003,3.0,3.0,239.0,189.0,0.92,0.0,0.0,0.02,0.0,0.0,1.22,1.03,20.0,87.2,35.9477,309.423,0.6868000000000002,2.298299999999997,0.01726999999999999,0.009410000000000007,1.57,1.9,1.0284999999999995,1.692799999999999,1.0,1.0,37.37800000000002,44.167999999999985,12.154999999999998,10.454000000000002,2.0,2.0,2.28,1.99,0.5,0.5,8.3,7.71,0.0,0.0,0.0
1017.0,5.029,4.9639999999999995,0.05,0.09854000000000002,0.14855999999999997,0.12409599999999997,17.970000000000002,14.424000000000001,0.525,0.0,0.0,0.0,37.0,44.0,4.953,5.053999999999999,6.0,8.0,710.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49170000000000025,0.6721000000000007,185.0,395.0,36.0,24.470999999999993,1.3944000000000003,2.514599999999998,0.008650000000000007,0.009930000000000008,1.0,2.0,1.6,1.9985,0.91,0.99,4.7,22.614999999999995,40.0,44.073999999999984,1.5,1.0,1.0,2.0,1.8,3.7,7.3,7.5,0.0,1.0,0.0
513.0,10.0,10.0,0.04999999999999989,0.04999999999999989,0.11283999999999979,0.10253499999999983,2.9190000000000005,3.79,2.6510000000000002,2.12,0.0,0.0,0.0,0.0,6.816000000000002,4.772999999999999,0.0,0.0,382.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132000000000003,0.6876000000000002,20.0,20.0,10.0,10.0,1.1361,1.6783999999999997,0.0020200000000000014,0.0030000000000000022,1.0,1.0,1.0880999999999994,1.1167999999999998,0.17,0.53,19.107000000000003,26.610999999999994,8.931999999999995,12.916000000000002,0.15,0.82,1.0,1.0,1.0,1.0,7.5,7.3,0.0,0.0,0.0
491.0,13.199999999999998,10.6,0.21,0.24,0.14125999999999989,0.11137899999999996,4.604,5.959999999999997,2.7520000000000007,0.49,0.0,0.0,45.15,54.99,5.665,4.910999999999998,13.3,12.3,448.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257999999999998,0.7374999999999998,83.5821,81.2,22.805,30.0,0.8198000000000002,0.7990900000000003,0.004550000000000004,0.007610000000000005,1.0,2.0,0.7064999999999999,1.4961000000000002,1.05,0.99,23.967000000000017,26.632999999999996,2.8,2.628400000000001,1.17,1.09,1.0,2.0,0.7,0.5,7.47,7.46,0.0,0.0,1.0
1277.0,5.0,5.0,0.17,0.05,0.13497,0.11813900000000015,27.0,23.975,0.0,0.0,0.0,0.0,27.0,37.23,5.191,5.269,6.0,2.0,647.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6572000000000001,0.6227000000000006,185.0,20.0,26.5,5.0,0.45,0.5506900000000001,0.010160000000000008,0.010780000000000007,2.0,2.0,1.7,2.3729999999999998,1.0,0.96,31.5,35.28099999999998,16.0,16.681,0.89,1.0,2.0,2.0,2.4,1.0,7.6,7.9,0.0,0.0,0.0
1028.0,13.772999999999998,8.72,0.29,0.35,0.19651000000000005,0.18984999999999994,4.0950000000000015,5.0,0.0,0.0,0.0,0.0,24.0,19.0,6.084,5.166999999999998,2.0,2.1,320.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45699999999999996,0.7416000000000003,42.0,25.0,9.0,11.0,0.9542000000000007,0.8976000000000002,0.008660000000000006,0.010650000000000007,2.0,2.0,1.0273999999999999,1.3,1.0,0.96,18.577200000000005,6.4,4.148,4.928000000000001,1.12,1.6,2.0,2.0,1.3,1.0,7.8,8.0,0.0,0.0,0.0
542.0,11.451000000000006,9.262,0.26947000000000004,0.10522000000000004,0.5992300000000003,4.741519999999997,220.35600000000005,174.10199999999998,6.075999999999999,0.32,0.0,0.0,44.0,0.0,5.0,5.0,5.906000000000001,8.118000000000002,1062.0,872.0,0.0,0.0,0.512,0.02,0.0,0.0,0.7381000000000002,0.6647999999999997,10.0,10.0,20.022999999999996,102.19699999999999,0.7569000000000002,0.8289000000000005,0.016369999999999996,0.012809999999999993,2.01,1.89,1.8662000000000005,1.987399999999999,0.0,0.0,84.52800000000003,92.30099999999995,37.991,42.299,0.0,0.0,1.88,1.95,0.3,0.3,6.5,7.5,0.0,0.0,0.0
1027.0,6.40712,5.15,0.73,0.14,0.19681999999999986,0.18301099999999995,250.351,243.0,0.0,0.0,0.0,0.0,300.0,58.39,5.3340000000000005,5.548999999999999,11.0,8.2,1683.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378999999999997,0.6387000000000005,43.0,46.0,47.0,13.0,0.6398000000000007,0.5920900000000001,0.015110000000000005,0.008700000000000006,4.0,2.0,1.8575,2.1402000000000005,1.04,0.92,88.56,79.94599999999998,9.879000000000001,9.604,0.61,1.08,4.0,2.0,1.0,1.0,7.7,8.0,1.0,0.0,1.0
2311.0,5.617999999999999,5.2,0.22,0.2230100000000001,0.7542900000000001,2.8861799999999995,20.701999999999998,18.811,0.0,0.0,0.65,0.0,4.0,3.0,5.018000000000001,4.92,2.0,3.0,457.0,725.0,0.75,0.0,0.0,0.0,0.0,0.0,0.6543999999999999,0.7042000000000002,150.0,20.0,23.0,5.0,0.5592000000000004,0.6695000000000003,0.011050000000000006,0.01148,2.0,2.0,1.0745999999999996,1.3308000000000004,1.07,0.98,32.82500000000001,34.502999999999986,11.717,10.884,0.91,1.03,2.0,2.0,1.6,1.0,7.6,7.4,0.0,0.0,0.0
297.0,10.6,9.95,0.05,0.05,0.11750999999999982,0.10860699999999987,2.872,4.229999999999999,0.545,1.85,0.0,0.0,0.0,12.0,7.681999999999997,4.755999999999999,0.0,0.0,498.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6454000000000003,0.7054000000000005,20.0,20.0,10.0,10.0,1.0967000000000002,1.0295,0.0020000000000000013,0.005610000000000004,1.0,1.0,1.0026999999999995,1.2124,0.53,0.94,23.541000000000007,35.268999999999984,6.872999999999998,6.2829999999999995,0.89,1.04,1.0,1.0,1.0,1.0,7.3,7.4,0.0,0.0,0.0
1117.0,4.784,5.0,0.0563999999999999,0.04691999999999995,0.11626000000000004,0.10894999999999992,66.77,59.017999999999994,0.0,0.0,0.77,0.0,0.0,0.0,5.02,4.949,4.0,4.0,716.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5775000000000001,0.6109000000000003,57.11,28.0,5.243,5.0,0.9610000000000006,1.5609000000000006,0.009770000000000008,0.012370000000000008,1.0,4.0,1.3590000000000009,1.5940999999999996,0.16,0.51,31.749000000000006,38.853999999999985,24.578000000000007,24.685999999999993,0.14,0.81,1.0,4.0,1.0,1.0,7.5,7.1,0.0,0.0,0.0
1409.0,40.532999999999994,36.588000000000015,0.08,0.07990999999999998,0.6058900000000002,0.8591400000000003,17.685,14.055000000000001,0.0,0.0,0.0,0.0,4.0,158.0,0.0,1.9650000000000003,4.556000000000001,5.0,448.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6605,0.6648000000000006,77.86,160.0,25.546000000000003,46.665,9.21559999999999,0.9179999999999999,0.011660000000000004,0.01141,1.35,2.0,1.1444,1.0565999999999998,0.0,0.0,26.574,34.93599999999999,6.354,6.094999999999999,0.0,0.0,1.0,2.0,0.64,1.3,7.8,7.9,0.0,0.0,0.0
355.0,10.0,9.95,0.05,0.05,0.1249299999999998,0.11183999999999993,2.425,3.8679999999999994,0.565,2.06,0.0,0.0,4.0,0.0,7.231999999999999,4.8359999999999985,0.0,0.0,379.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147000000000005,0.6931000000000003,20.0,20.0,9.96,10.14,1.0386,1.015,0.0020200000000000014,0.005180000000000003,1.0,1.0,1.0870999999999993,1.0816,0.17,0.53,25.573000000000008,38.454999999999984,6.784999999999999,5.7849999999999975,0.16,0.86,1.0,1.0,1.0,1.0,7.3,7.4,0.0,0.0,0.0
805.0,5.976,5.0,2.022299999999999,0.29,0.8892500000000004,0.263,21.531999999999996,17.0,0.0,0.0,0.0,27.72,4.0,3.0,5.49,5.6339999999999995,13.0,7.0,570.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216,0.66,2000.0,1353.0,1346.2959999999998,61.6,0.6817000000000006,0.5,0.022569999999999993,0.01,4.0,2.0,1.8867000000000003,3.1,1.5,0.94,62.18699999999999,30.1,3.597000000000002,3.0,1.13,1.41,4.0,2.0,10.0,5.2,7.7,7.7,1.0,1.0,0.0
